duration,start_date,start_year,start_month,start_hour,weekday,start_city,end_city,subscription_type
7.0,2013-09-01,2013,09,10,6,San Francisco,San Francisco,Subscriber
15.0,2013-09-01,2013,09,10,6,San Francisco,San Francisco,Subscriber
13.0,2013-09-01,2013,09,10,6,San Francisco,San Francisco,Subscriber
22.0,2013-09-01,2013,09,10,6,San Francisco,San Francisco,Customer
22.0,2013-09-01,2013,09,10,6,San Francisco,San Francisco,Customer
1.0,2013-09-01,2013,09,10,6,San Francisco,San Francisco,Customer
56.0,2013-09-01,2013,09,10,6,San Francisco,San Francisco,Customer
51.0,2013-09-01,2013,09,10,6,San Francisco,San Francisco,Customer
4.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Subscriber
59.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Subscriber
9.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
34.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
23.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
33.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
41.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
11.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
1.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
1.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
5.0,2013-09-01,2013,09,11,6,Mountain View,Mountain View,Customer
12.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
30.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
25.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
59.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
42.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
7.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
11.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
1.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
52.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
42.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
20.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
31.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
31.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
33.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
49.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
29.0,2013-09-01,2013,09,11,6,San Jose,San Jose,Customer
9.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
29.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
54.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
21.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
48.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Subscriber
9.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
26.0,2013-09-01,2013,09,11,6,San Jose,San Jose,Customer
34.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
53.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
49.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
37.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
12.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
14.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
10.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
55.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
50.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
54.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
54.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
50.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
35.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
37.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
14.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
44.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
57.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
38.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Subscriber
11.0,2013-09-01,2013,09,11,6,San Jose,San Jose,Customer
33.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
7.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Subscriber
0.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Subscriber
11.0,2013-09-01,2013,09,11,6,San Jose,San Jose,Customer
3.0,2013-09-01,2013,09,11,6,San Jose,San Jose,Customer
12.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
39.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
51.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
44.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
28.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
41.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
54.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
37.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Subscriber
25.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
7.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
27.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
50.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
40.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
42.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
27.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
2.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
33.0,2013-09-01,2013,09,11,6,San Francisco,San Francisco,Customer
48.0,2013-09-01,2013,09,11,6,San Jose,San Jose,Customer
45.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
53.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
42.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
12.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
42.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
37.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
56.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
40.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
44.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
8.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
44.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
52.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Subscriber
33.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
16.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Subscriber
24.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Subscriber
28.0,2013-09-01,2013,09,12,6,Mountain View,Mountain View,Subscriber
38.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
37.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
29.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
34.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
9.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
2.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
34.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
1.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
34.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
46.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
30.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
36.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
57.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
9.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
6.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
58.0,2013-09-01,2013,09,12,6,San Jose,San Jose,Customer
15.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
49.0,2013-09-01,2013,09,12,6,San Jose,San Jose,Customer
10.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Subscriber
21.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
13.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
45.0,2013-09-01,2013,09,12,6,Palo Alto,Palo Alto,Customer
13.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
19.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
5.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
43.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
24.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
1.0,2013-09-01,2013,09,12,6,San Jose,San Jose,Customer
46.0,2013-09-01,2013,09,12,6,San Jose,San Jose,Customer
15.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
14.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
23.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
17.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Subscriber
22.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
16.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Subscriber
2.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Subscriber
53.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
14.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
9.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
47.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
6.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
31.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
50.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
57.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Subscriber
16.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
8.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Subscriber
47.0,2013-09-01,2013,09,12,6,Palo Alto,Palo Alto,Customer
7.0,2013-09-01,2013,09,12,6,Mountain View,Mountain View,Subscriber
54.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
18.0,2013-09-01,2013,09,12,6,San Jose,San Jose,Subscriber
28.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
3.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
28.0,2013-09-01,2013,09,12,6,Redwood City,Redwood City,Customer
36.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
0.0,2013-09-01,2013,09,12,6,Redwood City,Redwood City,Customer
51.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
6.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
57.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
24.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
6.0,2013-09-01,2013,09,12,6,San Francisco,San Francisco,Customer
31.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
55.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
32.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
18.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
31.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Subscriber
28.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Subscriber
44.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
45.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
51.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
7.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
34.0,2013-09-01,2013,09,13,6,San Jose,San Jose,Customer
17.0,2013-09-01,2013,09,13,6,San Jose,San Jose,Customer
50.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
39.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Subscriber
4.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
31.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
43.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Subscriber
42.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
21.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
47.0,2013-09-01,2013,09,13,6,San Jose,San Jose,Subscriber
48.0,2013-09-01,2013,09,13,6,Palo Alto,Palo Alto,Customer
20.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
36.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
25.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
43.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
7.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
28.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Subscriber
50.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
15.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Subscriber
19.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
15.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
7.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
48.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
8.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
38.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
42.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
55.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
5.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
41.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
33.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
40.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
6.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Subscriber
14.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Subscriber
59.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
23.0,2013-09-01,2013,09,13,6,San Jose,San Jose,Customer
44.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
26.0,2013-09-01,2013,09,13,6,San Jose,San Jose,Customer
5.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
56.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
9.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
40.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
44.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
19.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
8.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
49.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
28.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Subscriber
16.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
27.0,2013-09-01,2013,09,13,6,Mountain View,Mountain View,Customer
57.0,2013-09-01,2013,09,13,6,Mountain View,Mountain View,Customer
8.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Subscriber
5.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Subscriber
21.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
51.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
15.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
17.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
15.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
46.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
42.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
27.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
33.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Subscriber
40.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
19.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
51.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
46.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
7.0,2013-09-01,2013,09,13,6,San Francisco,San Francisco,Customer
4.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
6.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
27.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
32.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
7.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
27.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
22.0,2013-09-01,2013,09,14,6,Mountain View,Mountain View,Subscriber
50.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
51.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
40.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
52.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
54.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
40.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
40.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
43.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
51.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
24.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
41.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
57.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
27.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
21.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
29.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
43.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
10.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
27.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
25.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
54.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
31.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
19.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
36.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
14.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
21.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Subscriber
37.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
5.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
4.0,2013-09-01,2013,09,14,6,Palo Alto,Palo Alto,Customer
6.0,2013-09-01,2013,09,14,6,Palo Alto,Palo Alto,Customer
55.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Subscriber
13.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
37.0,2013-09-01,2013,09,14,6,Redwood City,Redwood City,Customer
56.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
30.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
32.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Subscriber
58.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
15.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
21.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Subscriber
37.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
44.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
46.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Subscriber
13.0,2013-09-01,2013,09,14,6,San Jose,San Jose,Subscriber
1.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
25.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Subscriber
20.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
9.0,2013-09-01,2013,09,14,6,San Jose,San Jose,Customer
49.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
54.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
7.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
56.0,2013-09-01,2013,09,14,6,San Jose,San Jose,Subscriber
56.0,2013-09-01,2013,09,14,6,San Francisco,San Francisco,Customer
31.0,2013-09-01,2013,09,14,6,San Jose,San Jose,Customer
33.0,2013-09-01,2013,09,15,6,San Jose,San Jose,Customer
5.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Subscriber
34.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Subscriber
22.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
27.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
38.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
3.0,2013-09-01,2013,09,15,6,San Jose,San Jose,Customer
48.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
53.0,2013-09-01,2013,09,15,6,San Jose,San Jose,Customer
49.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
41.0,2013-09-01,2013,09,15,6,San Jose,San Jose,Subscriber
22.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Subscriber
26.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
33.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
7.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
30.0,2013-09-01,2013,09,15,6,San Jose,San Jose,Customer
10.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Subscriber
59.0,2013-09-01,2013,09,15,6,San Jose,San Jose,Customer
1.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Subscriber
19.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Subscriber
53.0,2013-09-01,2013,09,15,6,San Jose,San Jose,Customer
33.0,2013-09-01,2013,09,15,6,San Jose,San Jose,Customer
24.0,2013-09-01,2013,09,15,6,San Jose,San Jose,Customer
26.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Subscriber
34.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Subscriber
44.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
9.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
21.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
10.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
43.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
27.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
17.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
34.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
3.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
59.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Subscriber
4.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
8.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
4.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
42.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
6.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
10.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
49.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
48.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
35.0,2013-09-01,2013,09,15,6,San Jose,San Jose,Customer
52.0,2013-09-01,2013,09,15,6,San Jose,San Jose,Customer
49.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
26.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Subscriber
36.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
42.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
5.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
24.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
36.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
7.0,2013-09-01,2013,09,15,6,San Jose,San Jose,Customer
28.0,2013-09-01,2013,09,15,6,San Jose,San Jose,Customer
32.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
3.0,2013-09-01,2013,09,15,6,San Jose,San Jose,Subscriber
49.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
37.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
6.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
39.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
1.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
38.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
14.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
33.0,2013-09-01,2013,09,15,6,Mountain View,Mountain View,Customer
28.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
34.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Subscriber
57.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
11.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
11.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
29.0,2013-09-01,2013,09,15,6,San Jose,San Jose,Customer
58.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
47.0,2013-09-01,2013,09,15,6,San Jose,San Jose,Customer
1.0,2013-09-01,2013,09,15,6,Mountain View,Mountain View,Customer
49.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
36.0,2013-09-01,2013,09,15,6,Mountain View,Mountain View,Customer
37.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
7.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
58.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
29.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
38.0,2013-09-01,2013,09,15,6,San Francisco,San Francisco,Customer
22.0,2013-09-01,2013,09,16,6,San Francisco,San Francisco,Customer
46.0,2013-09-01,2013,09,16,6,San Francisco,San Francisco,Customer
10.0,2013-09-01,2013,09,16,6,San Francisco,San Francisco,Customer
42.0,2013-09-01,2013,09,16,6,San Francisco,San Francisco,Customer
26.0,2013-09-01,2013,09,16,6,San Francisco,San Francisco,Customer
33.0,2013-09-01,2013,09,16,6,San Francisco,San Francisco,Customer
1.0,2013-09-01,2013,09,16,6,San Francisco,San Francisco,Customer
34.0,2013-09-01,2013,09,16,6,San Francisco,San Francisco,Customer
28.0,2013-09-01,2013,09,16,6,San Francisco,San Francisco,Customer
40.0,2013-09-01,2013,09,16,6,San Francisco,San Francisco,Customer
25.0,2013-09-01,2013,09,16,6,San Francisco,San Francisco,Customer
4.0,2013-09-01,2013,09,16,6,San Francisco,San Francisco,Customer
